datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2025.02.01,00.00,23.59,Arnulf,445,33,478,-1.5,3.1,0.0,78,0.5
2025.02.02,00.00,23.59,Arnulf,374,40,414,-2.1,0.7,0.0,91,0.0
2025.02.03,00.00,23.59,Arnulf,877,81,958,-1.4,0.4,0.0,100,0.0
2025.02.04,00.00,23.59,Arnulf,1004,68,1072,-2.0,3.4,0.0,84,4.3
2025.02.05,00.00,23.59,Arnulf,950,85,1035,-2.8,5.3,0.0,55,7.4
2025.02.06,00.00,23.59,Arnulf,904,82,986,-0.7,1.4,0.0,100,0.0
2025.02.07,00.00,23.59,Arnulf,689,67,756,-1.2,4.5,0.0,99,2.4
2025.02.08,00.00,23.59,Arnulf,617,44,661,-3.5,9.0,0.0,54,8.7
2025.02.09,00.00,23.59,Arnulf,403,33,436,-1.9,6.3,0.0,88,3.4
2025.02.10,00.00,23.59,Arnulf,947,71,1018,-0.7,6.8,0.9,88,4.1
2025.02.11,00.00,23.59,Arnulf,845,54,899,0.3,4.8,4.2,84,0.1
2025.02.12,00.00,23.59,Arnulf,817,62,879,2.9,11.5,1.8,98,0.5
2025.02.13,00.00,23.59,Arnulf,635,55,690,0.4,7.9,3.7,96,0.0
2025.02.14,00.00,23.59,Arnulf,502,41,543,-1.8,0.4,1.8,96,0.0
2025.02.15,00.00,23.59,Arnulf,423,25,448,-3.3,1.5,0.0,75,3.6
2025.02.16,00.00,23.59,Arnulf,168,19,187,-3.0,-1.1,1.6,96,0.1
2025.02.17,00.00,23.59,Arnulf,503,42,545,-5.8,0.6,0.0,30,9.6
2025.02.18,00.00,23.59,Arnulf,659,58,717,-4.6,1.5,0.0,48,6.9
2025.02.19,00.00,23.59,Arnulf,810,71,881,-6.5,3.1,0.0,10,9.6
2025.02.20,00.00,23.59,Arnulf,948,61,1009,-3.9,11.5,0.0,59,7.7
2025.02.21,00.00,23.59,Arnulf,916,73,989,1.3,15.1,0.0,85,9.3
2025.02.22,00.00,23.59,Arnulf,700,60,760,-0.4,13.6,0.0,99,9.0
2025.02.23,00.00,23.59,Arnulf,473,37,510,5.4,11.2,0.0,98,0.3
2025.02.24,00.00,23.59,Arnulf,1087,81,1168,5.5,14.2,0.0,95,6.9
2025.02.25,00.00,23.59,Arnulf,1166,87,1253,6.4,14.3,5.0,99,3.5
2025.02.26,00.00,23.59,Arnulf,988,70,1058,4.1,7.3,0.0,99,3.3
2025.02.27,00.00,23.59,Arnulf,967,72,1039,1.6,7.2,0.5,64,3.3
2025.02.28,00.00,23.59,Arnulf,825,64,889,1.1,6.0,0.0,86,0.8
2025.02.01,00.00,23.59,Olympia,435,423,858,-1.5,3.1,0.0,78,0.5
2025.02.02,00.00,23.59,Olympia,421,380,801,-2.1,0.7,0.0,91,0.0
2025.02.03,00.00,23.59,Olympia,774,753,1527,-1.4,0.4,0.0,100,0.0
2025.02.04,00.00,23.59,Olympia,936,893,1829,-2.0,3.4,0.0,84,4.3
2025.02.05,00.00,23.59,Olympia,845,862,1707,-2.8,5.3,0.0,55,7.4
2025.02.06,00.00,23.59,Olympia,788,810,1598,-0.7,1.4,0.0,100,0.0
2025.02.07,00.00,23.59,Olympia,675,670,1345,-1.2,4.5,0.0,99,2.4
2025.02.08,00.00,23.59,Olympia,692,710,1402,-3.5,9.0,0.0,54,8.7
2025.02.09,00.00,23.59,Olympia,454,455,909,-1.9,6.3,0.0,88,3.4
2025.02.10,00.00,23.59,Olympia,848,799,1647,-0.7,6.8,0.9,88,4.1
2025.02.11,00.00,23.59,Olympia,710,664,1374,0.3,4.8,4.2,84,0.1
2025.02.12,00.00,23.59,Olympia,723,709,1432,2.9,11.5,1.8,98,0.5
2025.02.13,00.00,23.59,Olympia,580,528,1108,0.4,7.9,3.7,96,0.0
2025.02.14,00.00,23.59,Olympia,489,460,949,-1.8,0.4,1.8,96,0.0
2025.02.15,00.00,23.59,Olympia,431,376,807,-3.3,1.5,0.0,75,3.6
2025.02.16,00.00,23.59,Olympia,258,217,475,-3.0,-1.1,1.6,96,0.1
2025.02.17,00.00,23.59,Olympia,541,499,1040,-5.8,0.6,0.0,30,9.6
2025.02.18,00.00,23.59,Olympia,637,681,1318,-4.6,1.5,0.0,48,6.9
2025.02.19,00.00,23.59,Olympia,699,692,1391,-6.5,3.1,0.0,10,9.6
2025.02.20,00.00,23.59,Olympia,806,782,1588,-3.9,11.5,0.0,59,7.7
2025.02.21,00.00,23.59,Olympia,899,910,1809,1.3,15.1,0.0,85,9.3
2025.02.22,00.00,23.59,Olympia,695,663,1358,-0.4,13.6,0.0,99,9.0
2025.02.23,00.00,23.59,Olympia,631,630,1261,5.4,11.2,0.0,98,0.3
2025.02.24,00.00,23.59,Olympia,1014,1013,2027,5.5,14.2,0.0,95,6.9
2025.02.25,00.00,23.59,Olympia,937,933,1870,6.4,14.3,5.0,99,3.5
2025.02.26,00.00,23.59,Olympia,786,772,1558,4.1,7.3,0.0,99,3.3
2025.02.27,00.00,23.59,Olympia,799,808,1607,1.6,7.2,0.5,64,3.3
2025.02.28,00.00,23.59,Olympia,701,693,1394,1.1,6.0,0.0,86,0.8
2025.02.01,00.00,23.59,Hirsch,273,241,514,-1.5,3.1,0.0,78,0.5
2025.02.02,00.00,23.59,Hirsch,185,181,366,-2.1,0.7,0.0,91,0.0
2025.02.03,00.00,23.59,Hirsch,697,710,1407,-1.4,0.4,0.0,100,0.0
2025.02.04,00.00,23.59,Hirsch,783,817,1600,-2.0,3.4,0.0,84,4.3
2025.02.05,00.00,23.59,Hirsch,765,759,1524,-2.8,5.3,0.0,55,7.4
2025.02.06,00.00,23.59,Hirsch,628,642,1270,-0.7,1.4,0.0,100,0.0
2025.02.07,00.00,23.59,Hirsch,497,517,1014,-1.2,4.5,0.0,99,2.4
2025.02.08,00.00,23.59,Hirsch,658,678,1336,-3.5,9.0,0.0,54,8.7
2025.02.09,00.00,23.59,Hirsch,251,270,521,-1.9,6.3,0.0,88,3.4
2025.02.10,00.00,23.59,Hirsch,732,752,1484,-0.7,6.8,0.9,88,4.1
2025.02.11,00.00,23.59,Hirsch,623,652,1275,0.3,4.8,4.2,84,0.1
