datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2025.04.01,00:00,23.59,Arnulf,977,80,1057,3.5,9.9,0.1,93,1.0
2025.04.02,00:00,23.59,Arnulf,1291,67,1358,4.8,14.4,0.0,38,11.5
2025.04.03,00:00,23.59,Arnulf,1548,95,1643,5.6,18.7,0.0,16,12.6
2025.04.04,00:00,23.59,Arnulf,1452,79,1531,3.8,19.5,0.0,0,12.8
2025.04.05,00:00,23.59,Arnulf,1197,66,1263,4.5,19.6,0.0,46,9.8
2025.04.06,00:00,23.59,Arnulf,625,54,679,0.2,8.6,0.0,9,12.4
2025.04.07,00:00,23.59,Arnulf,1231,95,1326,-0.4,9.8,0.0,35,12.9
2025.04.08,00:00,23.59,Arnulf,1566,96,1662,0.5,13.5,0.0,0,12.7
2025.04.09,00:00,23.59,Arnulf,1503,113,1616,1.3,12.4,0.0,45,10.0
2025.04.10,00:00,23.59,Arnulf,1460,95,1555,4.4,15.4,0.0,56,9.6
2025.04.11,00:00,23.59,Arnulf,1434,93,1527,3.7,19.1,0.0,33,12.8
2025.04.12,00:00,23.59,Arnulf,1259,65,1324,5.1,21.6,0.0,49,12.9
2025.04.13,00:00,23.59,Arnulf,773,70,843,9.0,20.3,0.0,91,1.2
2025.04.14,00:00,23.59,Arnulf,1406,110,1516,11.0,20.7,0.0,94,6.1
2025.04.15,00:00,23.59,Arnulf,1669,107,1776,10.4,22.1,0.0,83,8.4
2025.04.16,00:00,23.59,Arnulf,1617,110,1727,8.8,24.6,0.0,86,6.3
2025.04.17,00:00,23.59,Arnulf,1203,87,1290,9.0,17.1,0.0,88,4.2
2025.04.18,00:00,23.59,Arnulf,557,25,582,6.7,11.4,0.0,98,1.8
2025.04.19,00:00,23.59,Arnulf,1036,63,1099,3.8,21.1,0.0,36,13.3
2025.04.20,00:00,23.59,Arnulf,719,71,790,7.3,23.9,0.0,71,8.6
2025.04.21,00:00,23.59,Arnulf,686,50,736,9.4,17.9,0.0,99,4.6
2025.04.22,00:00,23.59,Arnulf,1345,107,1452,5.4,19.9,0.0,84,9.8
2025.04.23,00:00,23.59,Arnulf,1394,83,1477,5.4,19.9,0.0,84,9.8
2025.04.24,00:00,23.59,Arnulf,1098,75,1173,8.1,13.4,8.1,98,0.5
2025.04.25,00:00,23.59,Arnulf,1038,64,1102,7.8,14.4,0.0,90,2.5
2025.04.26,00:00,23.59,Arnulf,788,48,836,7.8,14.4,0.0,90,2.5
2025.04.27,00:00,23.59,Arnulf,1163,93,1256,6.9,18.0,0.0,95,13.6
2025.04.28,00:00,23.59,Arnulf,1818,104,1922,6.9,22.0,0.0,79,13.8
2025.04.29,00:00,23.59,Arnulf,2116,137,2253,7.8,24.1,0.0,13,13.8
2025.04.30,00:00,23.59,Arnulf,2089,118,2207,8.5,24.4,0.0,13,13.5
2025.04.01,00:00,23.59,Olympia,880,864,1744,3.5,9.9,0.1,93,1.0
2025.04.02,00:00,23.59,Olympia,1305,1283,2588,4.8,14.4,0.0,38,11.5
2025.04.03,00:00,23.59,Olympia,1642,1666,3308,5.6,18.7,0.0,16,12.6
2025.04.04,00:00,23.59,Olympia,1931,1822,3753,3.8,19.5,0.0,0,12.8
2025.04.05,00:00,23.59,Olympia,1976,1653,3629,4.5,19.6,0.0,46,9.8
2025.04.06,00:00,23.59,Olympia,1482,1250,2732,0.2,8.6,0.0,9,12.4
2025.04.07,00:00,23.59,Olympia,1262,1265,2527,-0.4,9.8,0.0,35,12.9
2025.04.08,00:00,23.59,Olympia,1467,1462,2929,0.5,13.5,0.0,0,12.7
2025.04.09,00:00,23.59,Olympia,1301,1354,2655,1.3,12.4,0.0,45,10.0
2025.04.10,00:00,23.59,Olympia,1439,1426,2865,4.4,15.4,0.0,56,9.6
2025.04.11,00:00,23.59,Olympia,1639,1545,3184,3.7,19.1,0.0,33,12.8
2025.04.12,00:00,23.59,Olympia,1602,1521,3123,5.1,21.6,0.0,49,12.9
2025.04.13,00:00,23.59,Olympia,1135,1105,2240,9.0,20.3,0.0,91,1.2
2025.04.14,00:00,23.59,Olympia,1370,1379,2749,11.0,20.7,0.0,94,6.1
2025.04.15,00:00,23.59,Olympia,1577,1626,3203,10.4,22.1,0.0,83,8.4
